-4.911828436888754368e-04,9.500009765625000000e+02,-4.911828436888754368e-04,-3.367202282516905398e-14,4.431619120607264983e-14,-3.190749801960240939e-13
-2.886591479182243347e-03,9.750057983398437500e+02,-2.886591479182243347e-03,-9.406815875290935880e-14,6.563246989074386639e-14,-1.485447371661272054e-13
-2.915699034929275513e-03,1.000005859375000000e+03,-2.915699034929275513e-03,-1.509115776137173737e-13,5.497433224247415262e-14,-2.231517244209377249e-13
5.128872680664062500e+01,5.487112426757812500e+02,2.534157772515754914e-08,1.677578735351562500e+02,-1.454059108904094677e-14,-1.499133226038403422e-15
5.342575836181640625e+01,5.715741577148437500e+02,8.574833918828517199e-05,1.747476654052734375e+02,-1.293076855036741704e-14,-9.940926391522469929e-14
5.556278991699218750e+01,5.944371948242187500e+02,-1.310764218942495063e-05,1.817377166748046875e+02,-1.928679451931349098e-14,-3.525680452882290483e-14
5.769981765747070312e+01,6.173002319335937500e+02,-3.700966408359818161e-05,1.887276611328125000e+02,1.535216384899139308e-14,-8.602611624355244180e-14
5.983684921264648438e+01,6.401632080078125000e+02,-7.716415711911395192e-05,1.957176208496093750e+02,2.251531523139835463e-15,-1.305295118953636591e-13
6.197388076782226562e+01,6.630262451171875000e+02,-1.341522729489952326e-04,2.027075958251953125e+02,-1.114353089513332729e-13,-2.944346155775434681e-14
6.411090850830078125e+01,6.858892822265625000e+02,-2.059128746623173356e-04,2.096976013183593750e+02,7.330580234629277547e-14,-2.051475309072792186e-13
6.624794006347656250e+01,7.087534179687500000e+02,-1.381253823637962341e-03,2.166890563964843750e+02,4.843680998282105798e-14,-8.335781677003446799e-15
6.838497161865234375e+01,7.316169433593750000e+02,-1.933327876031398773e-03,2.236796875000000000e+02,6.797673182809202408e-14,-1.946283845893903575e-13
7.052200317382812500e+01,7.544804077148437500e+02,-2.426646882668137550e-03,2.306702423095703125e+02,7.925628333965359373e-14,-9.787947497863838664e-14
7.265902709960937500e+01,7.773437500000000000e+02,-2.796923508867621422e-03,2.376606445312500000e+02,3.350251797989631242e-14,-2.667094789379070852e-13
7.479603576660156250e+01,8.002069702148437500e+02,-3.024270059540867805e-03,2.446508483886718750e+02,1.049072056980536460e-13,-4.598500196622591629e-14
7.693304443359375000e+01,8.230700683593750000e+02,-3.112289821729063988e-03,2.516408843994140625e+02,1.086958417695869927e-13,-8.614732327017274316e-14
7.907004547119140625e+01,8.459330444335937500e+02,-3.087298944592475891e-03,2.586307678222656250e+02,7.302992710350383887e-14,-9.025514846128582236e-14
8.120704650878906250e+01,8.687959594726562500e+02,-2.985039260238409042e-03,2.656205444335937500e+02,-5.475674303085167893e-14,1.225191009843890066e-13
1.529483890533447266e+01,6.097051391601562500e+02,1.257374629762275653e-12,9.656781005859375000e+01,-2.565886583337940313e-14,-1.017198817039079162e-13
1.590663242340087891e+01,6.340933837890625000e+02,1.396592870150925592e-05,1.004305038452148438e+02,-7.843782589590786447e-14,5.849563455145867508e-14
1.651842498779296875e+01,6.584815673828125000e+02,-7.179382009780965745e-06,1.042932434082031250e+02,-4.130086911032816721e-14,-3.595014165373201787e-14
1.713021850585937500e+01,6.828698120117187500e+02,-2.319821760465856642e-05,1.081559753417968750e+02,-7.216506580677573002e-14,1.772757152662327029e-13
1.774201202392578125e+01,7.072580566406250000e+02,-5.205576962907798588e-05,1.120187301635742188e+02,6.372623240734343053e-14,-1.981668816672041422e-14
1.835380554199218750e+01,7.316463012695312500e+02,-9.521491301711648703e-05,1.158815002441406250e+02,-2.332783116253556860e-14,7.617662062123567446e-14
1.896559715270996094e+01,7.560345458984375000e+02,-1.520290970802307129e-04,1.197442855834960938e+02,-7.233376766481447451e-14,2.803110526897537036e-14
1.957738113403320312e+01,7.804228515625000000e+02,-2.196099230786785483e-04,1.236070861816406250e+02,-5.029584401413690620e-14,-9.466241673991224181e-14
2.018905830383300781e+01,8.048123168945312500e+02,-1.371094258502125740e-03,1.274713058471679688e+02,6.305793018822336560e-14,-1.106262383267090157e-14
2.080071449279785156e+01,8.292011718750000000e+02,-1.866273465566337109e-03,1.313346557617187500e+02,6.205872946606072471e-14,-9.444037213498721051e-14
2.141230201721191406e+01,8.535899658203125000e+02,-2.294174162670969963e-03,1.351979064941406250e+02,1.253414418696946475e-13,-2.107917518919671940e-13
2.202382469177246094e+01,8.779787597656250000e+02,-2.592644654214382172e-03,1.390609741210937500e+02,-4.430063968116106088e-14,7.653397365728689672e-14
2.263530731201171875e+01,9.023674316406250000e+02,-2.740157768130302429e-03,1.429238128662109375e+02,-9.661680465823229563e-15,-9.843717502363777405e-14
2.324679183959960938e+01,9.267559814453125000e+02,-2.755066612735390663e-03,1.467864685058593750e+02,-6.206420468703177651e-14,3.703342394843680413e-15
2.385832977294921875e+01,9.511443481445312500e+02,-2.680646022781729698e-03,1.506489715576171875e+02,8.359705614378876160e-14,-1.295234264894057352e-13
6.022449340820312500e+02,2.275504493713378906e+01,1.624131868993572425e-07,1.170645599365234375e+02,-1.237901382962480756e-13,4.839029093335785181e-14
6.263346557617187500e+02,2.366524696350097656e+01,1.259537675650790334e-04,1.217469787597656250e+02,8.864031741679517795e-14,-3.466133020250776464e-14
6.504245605468750000e+02,2.457544898986816406e+01,-1.366559445159509778e-05,1.264297409057617188e+02,5.671488330512806930e-14,-1.595407054350798243e-14
6.745144042968750000e+02,2.548565101623535156e+01,-3.645305696409195662e-05,1.311123504638671875e+02,-2.105632969416973421e-13,7.197559470087031008e-14
6.986042480468750000e+02,2.639585304260253906e+01,-7.385041681118309498e-05,1.357949829101562500e+02,1.012799056860497204e-13,-2.039496264200860859e-14
7.226940917968750000e+02,2.730605506896972656e+01,-1.263306330656632781e-04,1.404776306152343750e+02,-1.073419036491142509e-13,-6.628197983689614742e-15
7.467839355468750000e+02,2.821625709533691406e+01,-1.921627408592030406e-04,1.451603088378906250e+02,6.537706912835596074e-15,-1.732580313213664264e-14
7.708747558593750000e+02,2.912642860412597656e+01,-1.170399948023259640e-03,1.498441619873046875e+02,1.229584739147887573e-13,-6.963812257962734287e-14
7.949650878906250000e+02,3.003658485412597656e+01,-1.685438561253249645e-03,1.545274200439453125e+02,-1.011400503820626684e-13,2.320427616058547832e-14
8.190554809570312500e+02,3.094670677185058594e+01,-2.172933658584952354e-03,1.592106475830078125e+02,4.368854656842079132e-14,-5.883567931626570296e-15
8.431457519531250000e+02,3.185678100585937500e+01,-2.555081853643059731e-03,1.638937225341796875e+02,-1.864606830482423705e-13,9.747819820207434538e-14
8.672359619140625000e+02,3.276680755615234375e+01,-2.790085505694150925e-03,1.685766143798828125e+02,-2.524079307109766690e-13,-4.218233394688835486e-15
8.913261108398437500e+02,3.367679595947265625e+01,-2.876438898965716362e-03,1.732592926025390625e+02,-3.185772229786359988e-13,-2.109362252195826765e-14
9.154160766601562500e+02,3.458676528930664062e+01,-2.840806264430284500e-03,1.779417877197265625e+02,-1.391651821992107019e-13,2.686801214184849490e-14
1.258994865417480469e+01,6.374100341796875000e+02,2.592508508314494975e-06,8.958213806152343750e+01,6.350071157920286757e-14,-2.334915606401564286e-14
1.307417774200439453e+01,6.619258422851562500e+02,-4.669211648433702067e-06,9.302761077880859375e+01,-5.315597273328545591e-14,1.026473760048877970e-13
1.355840682983398438e+01,6.864415893554687500e+02,-1.742135282256640494e-05,9.647309875488281250e+01,-8.441740416507276246e-15,-2.975650325101608651e-13
1.404263496398925781e+01,7.109573974609375000e+02,-4.192448977846652269e-05,9.991859436035156250e+01,7.989560347945040553e-15,-8.792906723911753097e-14
1.452686309814453125e+01,7.354732055664062500e+02,-8.006855932762846351e-05,1.033641128540039062e+02,-4.056795182985975523e-14,-8.318069540450001575e-14
1.501108741760253906e+01,7.599890747070312500e+02,-1.317566056968644261e-04,1.068096466064453125e+02,-7.832247356101898483e-14,1.606520363787999894e-13
1.549530315399169922e+01,7.845048828125000000e+02,-1.946772827068343759e-04,1.102551956176757812e+02,-3.754953298166011089e-14,-1.282030867778187824e-14
1.597938823699951172e+01,8.090217895507812500e+02,-1.207333174534142017e-03,1.137019882202148438e+02,-2.955592720435898380e-14,7.166766095509369272e-14
1.646344757080078125e+01,8.335382690429687500e+02,-1.701079658232629299e-03,1.171480865478515625e+02,-6.075319419632588258e-14,-1.013050862815056963e-13
1.694742393493652344e+01,8.580547485351562500e+02,-2.149060135707259178e-03,1.205941009521484375e+02,-1.147100264168449124e-13,-1.255079482183341089e-13
1.743132972717285156e+01,8.825711669921875000e+02,-2.480858471244573593e-03,1.240399398803710938e+02,-4.987300855499934849e-14,-4.868051152614148724e-14
1.791520118713378906e+01,9.070874633789062500e+02,-2.666159998625516891e-03,1.274855422973632812e+02,-6.408386327020135220e-14,9.939263327033830836e-15
1.839909362792968750e+01,9.316036376953125000e+02,-2.716598566621541977e-03,1.309309387207031250e+02,-1.256951492759408873e-14,-1.010830416765806650e-13
1.888305854797363281e+01,9.561196289062500000e+02,-2.671571448445320129e-03,1.343762054443359375e+02,-1.653361963397520507e-13,5.346000673937291447e-14
1.954354400634765625e+02,4.295645751953125000e+02,1.624131726885025273e-07,2.897449645996093750e+02,6.266015165773148460e-15,-9.223714457148868284e-14
2.032528533935546875e+02,4.467470092773437500e+02,1.259537675650790334e-04,3.013345947265625000e+02,8.516124139429717688e-14,-1.259763642144293150e-13
2.110702819824218750e+02,4.639297485351562500e+02,-1.366559445159509778e-05,3.129245605468750000e+02,-6.111064210006719732e-14,1.098483825602569741e-14
2.188876953125000000e+02,4.811123352050781250e+02,-3.645305696409195662e-05,3.245144042968750000e+02,1.671598853802448714e-14,-7.750484282142977577e-14
2.267051086425781250e+02,4.982949523925781250e+02,-7.385041681118309498e-05,3.361042480468750000e+02,-3.857311808830830857e-14,1.290231349494394553e-13
2.345225219726562500e+02,5.154776000976562500e+02,-1.263306330656632781e-04,3.476941223144531250e+02,-2.214181732385599177e-14,-9.041423480130733603e-14
2.423399505615234375e+02,5.326602172851562500e+02,-1.921795628732070327e-04,3.592839965820312500e+02,-6.832709176013071484e-14,-1.472746620836962173e-13
2.501573638916015625e+02,5.498437500000000000e+02,-1.123363384976983070e-03,3.708750000000000000e+02,-1.997775046520128273e-13,-4.401030728002838788e-14
2.579747924804687500e+02,5.670267944335937500e+02,-1.581698423251509666e-03,3.824654235839843750e+02,-5.233988359366024967e-14,-9.710740105908430286e-14
2.657922058105468750e+02,5.842097778320312500e+02,-2.004720736294984818e-03,3.940557556152343750e+02,-1.340523015942035601e-13,-2.885181582036079606e-14
2.736096191406250000e+02,6.013927001953125000e+02,-2.335251774638891220e-03,4.056459960937500000e+02,-1.447104426306050629e-13,4.457140900934394856e-14
2.814270324707031250e+02,6.185755004882812500e+02,-2.555120503529906273e-03,4.172360839843750000e+02,-1.731321520610090703e-13,-8.565921545211976906e-14
2.892445068359375000e+02,6.357581787109375000e+02,-2.672800095751881599e-03,4.288260192871093750e+02,-1.162887332002010554e-13,-2.760399059938828392e-13
2.970619506835937500e+02,6.529407348632812500e+02,-2.701492980122566223e-03,4.404158630371093750e+02,-2.583972803522210926e-13,1.064319192132200109e-13
3.048794250488281250e+02,6.701232299804687500e+02,-2.662746468558907509e-03,4.520056152343750000e+02,-1.589212973458070666e-13,-1.488083473718398997e-13
6.374100341796875000e+02,1.258994865417480469e+01,2.592508508314494975e-06,8.958213806152343750e+01,5.693794096145801675e-14,9.627785595405901481e-15
6.619258422851562500e+02,1.307417774200439453e+01,-4.669211648433702067e-06,9.302761077880859375e+01,1.561231206164206964e-13,-3.082596501734029271e-14
6.864415893554687500e+02,1.355840682983398438e+01,-1.742135282256640494e-05,9.647309875488281250e+01,-1.015743411147788933e-13,1.302784360832044339e-14
7.109573974609375000e+02,1.404263496398925781e+01,-4.192448977846652269e-05,9.991859436035156250e+01,-1.379420937284298043e-13,2.435211761246409284e-14
7.354732055664062500e+02,1.452686309814453125e+01,-8.006855932762846351e-05,1.033641128540039062e+02,2.942315987207455574e-14,5.240235820275088510e-15
7.599890747070312500e+02,1.501108741760253906e+01,-1.317566056968644261e-04,1.068096466064453125e+02,9.348996728684999535e-14,-4.548307734673733005e-14
7.845048828125000000e+02,1.549530315399169922e+01,-1.946772827068343759e-04,1.102551956176757812e+02,-1.675789769537555651e-13,-1.031676388876844389e-14
8.090217895507812500e+02,1.597938823699951172e+01,-1.207333174534142017e-03,1.137019882202148438e+02,4.563935492550574846e-14,-5.522528438782307869e-14
8.335382690429687500e+02,1.646344757080078125e+01,-1.701079658232629299e-03,1.171480865478515625e+02,-8.936376486891328685e-14,-2.824686658349766927e-14
8.580547485351562500e+02,1.694742393493652344e+01,-2.149060135707259178e-03,1.205941009521484375e+02,-9.824554906591453918e-14,-1.441541520484299066e-13
8.825711669921875000e+02,1.743132972717285156e+01,-2.480858471244573593e-03,1.240399398803710938e+02,4.519526571565568585e-14,-4.556634407358421679e-14
9.070874633789062500e+02,1.791520118713378906e+01,-2.666159998625516891e-03,1.274855422973632812e+02,-8.003789146206197191e-14,2.395289319673124875e-15
9.316036376953125000e+02,1.839909362792968750e+01,-2.716598566621541977e-03,1.309309387207031250e+02,-2.766368524634603074e-15,6.545595500079964824e-14
9.561196289062500000e+02,1.888305854797363281e+01,-2.671571448445320129e-03,1.343762054443359375e+02,-4.542725364034853539e-15,3.881060579792768028e-14
4.928362731933593750e+02,1.071637191772460938e+02,3.667004477847513044e-07,2.298133392333984375e+02,-1.160770901598683069e-14,-6.147109210033181812e-16
5.133709106445312500e+02,1.116288681030273438e+02,2.041023835772648454e-04,2.393886260986328125e+02,4.613897900350959203e-14,-4.309462061833323199e-14
5.339060058593750000e+02,1.160940246582031250e+02,-1.716001497698016465e-05,2.489644622802734375e+02,-1.429067774489853337e-13,2.482327460717661388e-14
5.544408569335937500e+02,1.205591812133789062e+02,-4.489269849727861583e-05,2.585400695800781250e+02,-1.026166253207706769e-13,-3.124298983045968592e-14
5.749757690429687500e+02,1.250243377685546875e+02,-8.970507769845426083e-05,2.681156616210937500e+02,-1.389133101760810576e-14,-2.724618524774322786e-14
5.955106811523437500e+02,1.294894866943359375e+02,-1.515281765023246408e-04,2.776913146972656250e+02,-4.008958489070020559e-14,6.690072893453594127e-14
6.160455932617187500e+02,1.339546508789062500e+02,-2.276250015711411834e-04,2.872669677734375000e+02,1.260141215550861227e-13,-9.474774345088685101e-14
6.365817871093750000e+02,1.384197998046875000e+02,-1.581685035489499569e-03,2.968442993164062500e+02,-5.643839819861710960e-15,-4.856246901461212795e-14
6.571171875000000000e+02,1.428849487304687500e+02,-2.150842221453785896e-03,3.064205932617187500e+02,-1.176014851906465042e-13,-8.053688873568484730e-14
6.776525268554687500e+02,1.473501129150390625e+02,-2.635405398905277252e-03,3.159967956542968750e+02,-1.357125810385120812e-13,5.801894473753468895e-14
6.981876831054687500e+02,1.518152618408203125e+02,-2.974205650389194489e-03,3.255727844238281250e+02,-3.064516498771591504e-15,-2.724618524774322786e-14
7.187227172851562500e+02,1.562804260253906250e+02,-3.150948556140065193e-03,3.351485595703125000e+02,1.111606669885155385e-13,-4.856246901461212795e-14
7.392576293945312500e+02,1.607455749511718750e+02,-3.184872912243008614e-03,3.447241821289062500e+02,9.181705011096844005e-14,6.512437209513569081e-14
7.597923583984375000e+02,1.652107238769531250e+02,-3.113619983196258545e-03,3.542996215820312500e+02,7.349512437439947865e-14,-2.014075789014222601e-14
2.905290832519531250e+02,3.844709167480468750e+02,2.799505409711855464e-07,3.342154846191406250e+02,-6.038993225843461432e-14,-7.497284280758628044e-15
3.012894287109375000e+02,3.987104797363281250e+02,1.088010540115647018e-04,3.465936889648437500e+02,-9.832486523109543186e-14,1.513204844630702817e-13
3.120497436523437500e+02,4.129502563476562500e+02,-1.134337526309536770e-05,3.589721984863281250e+02,-1.161644446677186429e-14,-9.321760892485805861e-14
3.228100891113281250e+02,4.271899414062500000e+02,-2.933694668172392994e-05,3.713505554199218750e+02,-2.355134113445934985e-14,9.971384341053018963e-14
3.335704345703125000e+02,4.414296264648437500e+02,-5.880656317458488047e-05,3.837289428710937500e+02,-2.488360876400953769e-14,1.151110321428658323e-13
3.443307495117187500e+02,4.556693420410156250e+02,-1.018040857161395252e-04,3.961073608398437500e+02,-1.918611482795012924e-13,3.486619359113068972e-14
3.550910949707031250e+02,4.699090576171875000e+02,-1.589134335517883301e-04,4.084857788085937500e+02,3.995341587409960427e-14,-1.252279665598168834e-13
3.658514404296875000e+02,4.841487731933593750e+02,-2.281903434777632356e-04,4.208642272949218750e+02,1.154485849367420380e-13,-1.414927338705754267e-13
3.766117858886718750e+02,4.983885192871093750e+02,-3.057608846575021744e-04,4.332426757812500000e+02,2.663073957859772578e-14,8.166209407908103790e-14
3.873725280761718750e+02,5.126293945312500000e+02,-1.898251823149621487e-03,4.456231079101562500e+02,2.663073957859772578e-14,6.166928404570393152e-15
3.981330261230468750e+02,5.268693237304687500e+02,-2.342006191611289978e-03,4.580020446777343750e+02,5.149973533020123229e-14,4.569086808122596599e-14
4.088935241699218750e+02,5.411091308593750000e+02,-2.674042945727705956e-03,4.703808288574218750e+02,3.018345325739822671e-14,8.388254012833135098e-14
4.196539916992187500e+02,5.553488769531250000e+02,-2.870532451197504997e-03,4.827594299316406250e+02,3.001896962343680864e-13,-1.532610979316020861e-13
4.304144287109375000e+02,5.695885009765625000e+02,-2.938018878921866417e-03,4.951378784179687500e+02,8.702686873007445256e-14,1.309559963724379883e-13
3.284527063369750977e+00,6.717154541015625000e+02,2.799505693928949768e-07,4.697092056274414062e+01,-4.145716701788731973e-14,4.056879208654343150e-14
3.406176090240478516e+00,6.965936889648437500e+02,1.088010540115647018e-04,4.871044158935546875e+01,1.026534898887010785e-14,1.708746940600955333e-13
3.527825117111206055e+00,7.214721679687500000e+02,-1.134246758738299832e-05,5.045026397705078125e+01,-5.735482347304227124e-14,7.798458195396387738e-14
3.649469852447509766e+00,7.463505859375000000e+02,-2.929732727352529764e-05,5.218994903564453125e+01,-1.018227250562317443e-13,-7.180879019663341523e-14
3.771105051040649414e+00,7.712289428710937500e+02,-5.849774242960847914e-05,5.392965316772460938e+01,-3.329420886124395684e-14,1.131404879181098500e-13
3.892726898193359375e+00,7.961073608398437500e+02,-1.006427701213397086e-04,5.566936492919921875e+01,-1.310493461794889902e-13,-4.090295674863062003e-14
4.014333248138427734e+00,8.209858398437500000e+02,-1.559473748784512281e-04,5.740908813476562500e+01,3.770455356353480392e-14,-1.376033754172181767e-13
4.135925769805908203e+00,8.458643188476562500e+02,-2.224253403255715966e-04,5.914881134033203125e+01,-7.370500389213604370e-15,1.144172511726923580e-13
4.257509708404541016e+00,8.707427978515625000e+02,-2.974343369714915752e-04,6.088853836059570312e+01,2.282756672762360078e-14,-3.048029764782939077e-13
4.377819538116455078e+00,8.956242065429687500e+02,-2.035656711086630821e-03,6.262978744506835938e+01,-1.181139248771423053e-14,-1.600298805146463388e-13
4.498996257781982422e+00,9.205034179687500000e+02,-2.414525719359517097e-03,6.436956787109375000e+01,4.680838236546108755e-14,-3.145729390949952853e-13
4.620271205902099609e+00,9.453823852539062500e+02,-2.660060534253716469e-03,6.610916900634765625e+01,-2.602224635588328699e-14,-1.529244531570453369e-13
4.741691112518310547e+00,9.702611083984375000e+02,-2.769806189462542534e-03,6.784864807128906250e+01,-7.220752587435569358e-14,1.703724916138002476e-13
4.863264560699462891e+00,9.951395263671875000e+02,-2.768896054476499557e-03,6.958808135986328125e+01,-5.444395748035318894e-14,9.931821126152665102e-14
3.284527063369750977e+00,6.717154541015625000e+02,2.799505693928949768e-07,4.697092056274414062e+01,-4.145716701788731973e-14,4.056879208654343150e-14
3.406176090240478516e+00,6.965936889648437500e+02,1.088010540115647018e-04,4.871044158935546875e+01,1.026534898887010785e-14,1.708746940600955333e-13
3.527825117111206055e+00,7.214721679687500000e+02,-1.134246758738299832e-05,5.045026397705078125e+01,-5.735482347304227124e-14,7.798458195396387738e-14
3.649469852447509766e+00,7.463505859375000000e+02,-2.929732727352529764e-05,5.218994903564453125e+01,-1.018227250562317443e-13,-7.180879019663341523e-14
3.771105051040649414e+00,7.712289428710937500e+02,-5.849774242960847914e-05,5.392965316772460938e+01,-3.329420886124395684e-14,1.131404879181098500e-13
3.892726898193359375e+00,7.961073608398437500e+02,-1.006427701213397086e-04,5.566936492919921875e+01,-1.310493461794889902e-13,-4.090295674863062003e-14
4.014333248138427734e+00,8.209858398437500000e+02,-1.559473748784512281e-04,5.740908813476562500e+01,3.770455356353480392e-14,-1.376033754172181767e-13
4.135925769805908203e+00,8.458643188476562500e+02,-2.224253403255715966e-04,5.914881134033203125e+01,-7.370500389213604370e-15,1.144172511726923580e-13
4.257509708404541016e+00,8.707427978515625000e+02,-2.974343369714915752e-04,6.088853836059570312e+01,2.282756672762360078e-14,-3.048029764782939077e-13
4.377819538116455078e+00,8.956242065429687500e+02,-2.035656711086630821e-03,6.262978744506835938e+01,-1.181139248771423053e-14,-1.600298805146463388e-13
4.498996257781982422e+00,9.205034179687500000e+02,-2.414525719359517097e-03,6.436956787109375000e+01,4.680838236546108755e-14,-3.145729390949952853e-13
4.620271205902099609e+00,9.453823852539062500e+02,-2.660060534253716469e-03,6.610916900634765625e+01,-2.602224635588328699e-14,-1.529244531570453369e-13
4.741691112518310547e+00,9.702611083984375000e+02,-2.769806189462542534e-03,6.784864807128906250e+01,-7.220752587435569358e-14,1.703724916138002476e-13
4.863264560699462891e+00,9.951395263671875000e+02,-2.768896054476499557e-03,6.958808135986328125e+01,-5.444395748035318894e-14,9.931821126152665102e-14
5.648842773437500000e+02,3.511572265625000000e+01,4.524207953258453652e-14,1.408414611816406250e+02,-3.634352408322764905e-14,1.100507472016854990e-14
5.884210815429687500e+02,3.657887649536132812e+01,1.281648019357817248e-05,1.467098388671875000e+02,5.226335924907350716e-14,-7.443709446844793548e-15
6.119579467773437500e+02,3.804203414916992188e+01,-7.661630661459639668e-06,1.525782623291015625e+02,1.784469890375641604e-14,-5.097832895292579714e-14
6.354948120117187500e+02,3.950518798828125000e+01,-2.552226578700356185e-05,1.584466857910156250e+02,1.404766331470491680e-13,-1.489000031129963930e-13
6.590317382812500000e+02,4.096834182739257812e+01,-5.801461884402669966e-05,1.643151245117187500e+02,8.433694958761075999e-14,7.469891404651013422e-14
6.825686035156250000e+02,4.243149948120117188e+01,-1.066754775820299983e-04,1.701835784912109375e+02,-3.710728352737148461e-14,-8.345765654352733237e-15
7.061055297851562500e+02,4.389465332031250000e+01,-1.705833128653466702e-04,1.760520629882812500e+02,1.227954590359578782e-14,6.753267904065869340e-15
7.296432495117187500e+02,4.535780715942382812e+01,-1.066520460881292820e-03,1.819216308593750000e+02,9.131069381509981930e-14,-5.584761643482975824e-14
7.531806030273437500e+02,4.682095718383789062e+01,-1.579883974045515060e-03,1.877906951904296875e+02,-2.024111672542516782e-13,5.773861071331140571e-14
