9.500009765625000000e+02,-4.911828436888754368e-04,-4.911828436888754368e-04,2.393270586049933701e-13,-1.357372584963973880e-14,-5.599743962254009888e-14,1.390454638749361038e-02,-5.694924388080835342e-03,-5.694924388080835342e-03,8.982227092694147493e-19,4.016175286542988043e-18,5.285323463466773722e-18,5.000000000000000000e+00,2.137575065717101097e-03,-1.035699504427611828e-03,-1.035699504427611828e-03,-2.372529359091944613e-18,1.330337415171323934e-18,2.775857662689125589e-18
9.750057983398437500e+02,-2.886591479182243347e-03,-2.886591479182243347e-03,7.234951570136982646e-14,6.371289185018241211e-16,4.398691646518996037e-15,1.604212075471878052e-02,-6.730623543262481689e-03,-6.730623543262481689e-03,-1.474306649822529864e-18,5.346512494919158839e-18,8.061181126155899312e-18,5.000000000000000000e+00,2.826833864673972130e-03,-1.380328903906047344e-03,-1.380328903906047344e-03,-2.875019867726829409e-18,-2.911248930990580053e-18,2.005922498018136471e-18
3.500000000000000000e+02,3.500000000000000000e+02,4.618527782440651208e-14,3.500000000000000000e+02,3.351008240763176695e-15,-4.209318372918983975e-14,2.393366303294897079e-03,2.393366303294897079e-03,-2.933797659352421761e-03,4.069767426699399948e-03,3.896521194018840286e-20,-4.894556414459093317e-19,5.000000000000000000e+00,8.556713873986154795e-05,8.556713873986154795e-05,-1.049580168910324574e-04,1.455283781979233027e-04,-1.466035360684882433e-18,6.089399163752393659e-19
3.625000000000000000e+02,3.625000000000000000e+02,1.048435387929202989e-05,3.625000000000000000e+02,-1.227737936272330077e-13,1.026467390361114618e-14,2.478933427482843399e-03,2.478933427482843399e-03,-3.038755618035793304e-03,4.215295892208814621e-03,-1.427070190749959511e-18,1.194842878540271053e-19,5.000000000000000000e+00,8.643781620776280761e-05,8.643781620776280761e-05,-1.066993718268349767e-04,1.472697331337258220e-04,1.860463821276452246e-18,1.247182292359863461e-18
3.750000000000000000e+02,3.750000000000000000e+02,-7.517454832850489765e-06,3.750000000000000000e+02,3.736199649900621977e-14,1.169571031819569007e-13,2.565371338278055191e-03,2.565371338278055191e-03,-3.145454917103052139e-03,4.362565465271472931e-03,4.333937339240693039e-19,1.366666567289193495e-18,5.000000000000000000e+00,8.946819434640929103e-05,8.946819434640929103e-05,-1.127601281041279435e-04,1.533304748591035604e-04,-8.056228899226120904e-19,-2.552715973080748876e-18
3.875000000000000000e+02,3.875000000000000000e+02,-2.574672180344350636e-05,3.875000305175781250e+02,-3.374778822823505664e-14,-1.048376947862701691e-13,2.654839539900422096e-03,2.654839539900422096e-03,-3.258215030655264854e-03,4.515896085649728775e-03,-3.722291559985427866e-19,-1.186049509189131950e-18,5.000000000000000000e+00,9.665435936767607927e-05,9.665435936767607927e-05,-1.271324581466615200e-04,1.677028049016371369e-04,3.904030636887629308e-19,6.734108903055051885e-19
4.000000305175781250e+02,4.000000305175781250e+02,-5.925681034568697214e-05,4.000000915527343750e+02,-5.492611828008349059e-15,-4.755019010374388067e-14,2.751493826508522034e-03,2.751493826508522034e-03,-3.385347547009587288e-03,4.683598875999450684e-03,1.817391899933008145e-20,-5.126386188836267618e-19,5.000000000000000000e+00,1.105832197936251760e-04,1.105832197936251760e-04,-1.549901789985597134e-04,1.955605403054505587e-04,2.341236754627545585e-19,3.007049267223715230e-18
4.125000610351562500e+02,4.125000610351562500e+02,-1.096397318178787827e-04,4.125001525878906250e+02,6.053707628093278961e-15,2.046924777029598963e-13,2.862077206373214722e-03,2.862077206373214722e-03,-3.540337784215807915e-03,4.879159387201070786e-03,2.522975831529747026e-19,2.494410700038876753e-18,5.000000000000000000e+00,1.344068587059155107e-04,1.344068587059155107e-04,-2.026374422712251544e-04,2.432078035781159997e-04,1.169128805976323785e-18,-1.294589460831349445e-18
4.250000915527343750e+02,4.250000915527343750e+02,-1.758215803420171142e-04,4.250002441406250000e+02,8.865430362482024096e-14,6.968936468480443902e-14,2.996484050527215004e-03,2.996484050527215004e-03,-3.742975182831287384e-03,5.122367292642593384e-03,1.421426337430510203e-18,1.199821135809950739e-18,5.000000000000000000e+00,1.718101120786741376e-04,1.718101120786741376e-04,-2.774439635686576366e-04,3.180142957717180252e-04,-1.118489455110680988e-19,1.065891495650877475e-19
4.375001220703125000e+02,4.375001220703125000e+02,-2.542515576351433992e-04,4.375003356933593750e+02,5.001853897973300433e-14,5.681077421102083413e-14,3.168293973430991173e-03,3.168293973430991173e-03,-4.020418971776962280e-03,5.440381355583667755e-03,1.309577456542927460e-18,1.306410285375038487e-18,5.000000000000000000e+00,2.269675460411235690e-04,2.269675460411235690e-04,-3.877588314935564995e-04,4.283291928004473448e-04,-6.899696503015331193e-19,6.752472312653729100e-19
4.500001831054687500e+02,4.500001831054687500e+02,-3.397918189875781536e-04,4.500004577636718750e+02,-3.258205405237864227e-14,8.345613019015638012e-14,3.395261708647012711e-03,3.395261708647012711e-03,-4.408177919685840607e-03,5.868710577487945557e-03,6.196077545426060564e-19,1.981657568339199681e-18,5.000000000000000000e+00,3.044856712222099304e-04,3.044856712222099304e-04,-5.427950527518987656e-04,5.833654431626200676e-04,1.315985314555646058e-18,-3.470716260603576810e-18
4.625002136230468750e+02,4.625002136230468750e+02,-4.269346827641129494e-04,4.625005493164062500e+02,7.044664602096767370e-14,-2.203008961235500274e-13,3.699747379869222641e-03,3.699747379869222641e-03,-4.950973205268383026e-03,6.452076137065887451e-03,1.935593120797040399e-18,-1.489058692264377129e-18,5.000000000000000000e+00,4.093280294910073280e-04,4.093280294910073280e-04,-7.524798274971544743e-04,7.930501597002148628e-04,-2.230912729500416063e-18,1.471824901189717643e-18
4.750002441406250000e+02,4.750002441406250000e+02,-5.108591867610812187e-04,4.750006713867187500e+02,-1.160708221160586251e-13,-3.911249511659269096e-14,4.109075292944908142e-03,4.109075292944908142e-03,-5.703452974557876587e-03,7.245126180350780487e-03,-2.953196345527698063e-19,-1.723374260704546918e-20,5.000000000000000000e+00,5.561552825383841991e-04,5.561552825383841991e-04,-1.046134391799569130e-03,1.086704665794968605e-03,-8.930825055454336662e-19,-1.275992372709626000e-18
4.875014953613281250e+02,4.875014953613281250e+02,-2.967174630612134933e-03,4.875038757324218750e+02,-1.302816768312606288e-13,-1.243776267959365023e-13,4.665230400860309601e-03,4.665230400860309601e-03,-6.749587133526802063e-03,8.331830613315105438e-03,-1.188402114248809330e-18,-1.293226163784285486e-18,5.000000000000000000e+00,7.329471409320831299e-04,7.329471409320831299e-04,-1.399717992171645164e-03,1.440288382582366467e-03,2.292129471503321706e-18,1.527123165909806372e-18
1.172395514004165307e-13,7.000000000000000000e+02,1.598721155460225418e-13,1.083447550832795578e-14,-5.521356822809665721e-14,7.144032408831421654e-14,-2.933797659352421761e-03,7.720530498772859573e-03,-2.933797659352421761e-03,1.259822697794227699e-19,-6.420182486857755279e-19,8.307014034327830680e-19,5.000000000000000000e+00,-1.049580096150748432e-04,2.760922652669250965e-04,-1.049580096150748432e-04,4.107716883392393956e-19,6.248217841362574973e-19,-1.929076591931347647e-18
1.119600983656710014e-05,7.250000000000000000e+02,1.119600983656710014e-05,4.614607375147579404e-14,-1.376425257035567441e-15,-9.453931913575366885e-14,-3.038755618035793304e-03,7.996622473001480103e-03,-3.038755618035793304e-03,5.367539322692680233e-19,-1.719643708453675442e-20,-1.098375188498564579e-18,5.000000000000000000e+00,-1.066993499989621341e-04,2.795749460346996784e-04,-1.066993499989621341e-04,-1.258815346904502965e-18,9.070398342137706096e-19,2.428033591784559047e-18
-7.513799573644064367e-06,7.500000000000000000e+02,-7.513799573644064367e-06,-6.217700237055173718e-14,7.609632189783596679e-14,1.147724086993442971e-13,-3.145454917103052139e-03,8.276197127997875214e-03,-3.145454917103052139e-03,-7.220613629364466575e-19,8.898433696642525790e-19,1.329658299888417898e-18,5.000000000000000000e+00,-1.127594441641122103e-04,2.916951489169150591e-04,-1.127594441641122103e-04,1.557956530037873617e-18,-8.373920021186299478e-19,-2.834915049702961553e-18
-2.570399556134361774e-05,7.750000610351562500e+02,-2.570399556134361774e-05,7.363102911672053663e-14,1.184026593506199831e-15,-1.296709457474995442e-13,-3.258214332163333893e-03,8.567892946302890778e-03,-3.258214332163333893e-03,8.358951154026386751e-19,5.245137400797116674e-20,-1.505256749814543655e-18,5.000000000000000000e+00,-1.271268993150442839e-04,3.204300592187792063e-04,-1.271268993150442839e-04,-1.238864267517606784e-18,3.091916602204372186e-19,-2.549293099706004448e-19
-5.903003693674691021e-05,8.000001220703125000e+02,-5.903003693674691021e-05,-3.278384440546892875e-14,2.921715807117052088e-14,-1.416613544134512348e-13,-3.385341260582208633e-03,8.888322860002517700e-03,-3.385341260582208633e-03,-4.029691004161798238e-19,3.616430277660598498e-19,-1.760186163182720669e-18,5.000000000000000000e+00,-1.549614971736446023e-04,3.760992549359798431e-04,-1.549614971736446023e-04,-7.529204730610796154e-19,-2.299878354078876419e-21,-1.578778837404941275e-18
-1.088529170374386013e-04,8.250002441406250000e+02,-1.088529170374386013e-04,-8.651864218545829432e-14,2.966124728102058350e-14,-2.551261339776150772e-13,-3.540302859619259834e-03,9.264421649277210236e-03,-3.540302859619259834e-03,-1.155889573477259439e-18,3.593431554704327255e-19,-3.338965000587661944e-18,5.000000000000000000e+00,-2.025270659942179918e-04,4.712303925771266222e-04,-2.025270659942179918e-04,1.908778406879908901e-18,-6.250492071059212953e-19,3.376058467591530503e-18
-1.737601560307666659e-04,8.500003662109375000e+02,-1.737601560307666659e-04,8.312343597726562505e-14,-1.208313844488530242e-14,6.772671480711686676e-14,-3.742829896509647369e-03,9.735652245581150055e-03,-3.742829896509647369e-03,7.528887300050728929e-19,-2.657060774848827121e-19,3.709356393909659184e-20,5.000000000000000000e+00,-2.770977444015443325e-04,6.203717784956097603e-04,-2.770977444015443325e-04,-8.150273648006688849e-19,4.451572632856419776e-20,-2.845456432634184200e-18
-2.498409012332558632e-04,8.750004882812500000e+02,-2.498409012332558632e-04,1.855113327561244869e-15,1.056541125746789100e-14,-1.689728408192300857e-13,-4.019927699118852615e-03,1.035602390766143799e-02,-4.019927699118852615e-03,-6.213860894620184968e-20,-2.211903446939699788e-19,-2.808362965630315642e-18,5.000000000000000000e+00,-3.868257626891136169e-04,8.398278150707483292e-04,-3.868257626891136169e-04,-1.210211894321506308e-19,1.341979465305124953e-18,1.761134991044107276e-19
-3.316934162285178900e-04,9.000006713867187500e+02,-3.316934162285178900e-04,1.251325415220451084e-14,1.011596066787488757e-13,-7.749045681385360873e-14,-4.406753461807966232e-03,1.119585242122411728e-02,-4.406753461807966232e-03,-1.831597983783524804e-19,1.120789094761760832e-18,-2.632249388977722487e-18,5.000000000000000000e+00,-5.405599367804825306e-04,1.147296163253486156e-03,-5.405599367804825306e-04,-1.178113641789874772e-18,3.696762439836568626e-19,-2.640059007935988760e-18
-4.137198266107589006e-04,9.250008544921875000e+02,-4.137198266107589006e-04,-4.433016386157055677e-14,6.563246989074386639e-14,-2.071645128663354707e-13,-4.947313107550144196e-03,1.234314776957035065e-02,-4.947313107550144196e-03,-1.361273349695347754e-18,1.490465416293600121e-18,-5.272308603708864385e-18,5.000000000000000000e+00,-7.476108730770647526e-04,1.561398035846650600e-03,-7.476108730770647526e-04,-5.730538228729685206e-19,4.616809844279100450e-19,-4.179596397081414402e-18
-4.911828436888754368e-04,9.500009765625000000e+02,-4.911828436888754368e-04,-3.367202282516905398e-14,4.431619120607264983e-14,-3.190749801960240939e-13,-5.694924388080835342e-03,1.390454638749361038e-02,-5.694924388080835342e-03,-1.934327327664681129e-18,1.952146452420298451e-18,-9.451905000790278787e-18,5.000000000000000000e+00,-1.035699504427611828e-03,2.137575065717101097e-03,-1.035699504427611828e-03,-1.580963834993000098e-18,1.112781676239517817e-18,-1.360359728708782935e-18
-2.886591479182243347e-03,9.750057983398437500e+02,-2.886591479182243347e-03,-9.406815875290935880e-14,6.563246989074386639e-14,-1.485447371661272054e-13,-6.730623543262481689e-03,1.604212075471878052e-02,-6.730623543262481689e-03,-3.515290955862528089e-18,3.064927921864663129e-18,-1.081226472949906172e-17,5.000000000000000000e+00,-1.380328903906047344e-03,2.826833864673972130e-03,-1.380328903906047344e-03,-2.866001531098470025e-18,-5.356994514716733734e-20,-4.976361992101173526e-18
4.915169906616210938e+01,5.258483276367187500e+02,4.263256414560601115e-14,1.607679595947265625e+02,7.707290853437281236e-15,-1.723196780580027454e-13,-1.661793328821659088e-03,5.593752488493919373e-03,-2.409905195236206055e-03,1.869394909590482712e-03,8.961966208318456060e-20,-2.003717234505070100e-18,5.000000000000000000e+00,-7.225188164738938212e-05,2.432145411148667336e-04,-1.047863988787867129e-04,8.128595072776079178e-05,-2.587008916723242590e-19,1.986285437071280733e-18
5.128872680664062500e+01,5.487112426757812500e+02,2.534157772515754914e-08,1.677578735351562500e+02,-1.454059108904094677e-14,-1.499133226038403422e-15,-1.734045217745006084e-03,5.836966913193464279e-03,-2.514691557735204697e-03,1.950680860318243504e-03,-1.690812360514882340e-19,-1.743178127791802804e-20,5.000000000000000000e+00,-7.225188164738938212e-05,2.437616203678771853e-04,-1.053334854077547789e-04,8.183303725672885776e-05,1.561966604712302662e-20,-1.138489829292206502e-18
5.342575836181640625e+01,5.715741577148437500e+02,8.574833918828517199e-05,1.747476654052734375e+02,-1.293076855036741704e-14,-9.940926391522469929e-14,-1.806297106668353081e-03,6.080728489905595779e-03,-2.620025072246789932e-03,2.032513963058590889e-03,-1.534615716199523412e-19,-1.155921626725995869e-18,5.000000000000000000e+00,-7.225188164738938212e-05,2.468124148435890675e-04,-1.083842871594242752e-04,8.488383900839835405e-05,-8.716852559538533692e-20,7.459588176282567653e-19
5.556278991699218750e+01,5.944371948242187500e+02,-1.310764218942495063e-05,1.817377166748046875e+02,-1.928679451931349098e-14,-3.525680452882290483e-14,-1.878548879176378250e-03,6.327541079372167587e-03,-2.728409366682171822e-03,2.117397729307413101e-03,-2.406300972153376782e-19,-4.099628349471332460e-19,5.000000000000000000e+00,-7.225188164738938212e-05,2.556078252382576466e-04,-1.171796902781352401e-04,9.367924212710931897e-05,3.781986599853965645e-19,-5.903408636995611078e-19
5.769981765747070312e+01,6.173002319335937500e+02,-3.700966408359818161e-05,1.887276611328125000e+02,1.535216384899139308e-14,-8.602611624355244180e-14,-1.950800768099725246e-03,6.583148613572120667e-03,-2.845589071512222290e-03,2.211076905950903893e-03,1.375685498453618152e-19,-1.000303724496088496e-18,5.000000000000000000e+00,-7.225188164738938212e-05,2.746124810073524714e-04,-1.361843314953148365e-04,1.126838833442889154e-04,-2.247374244075680729e-19,-5.174813477798184624e-19
5.983684921264648438e+01,6.401632080078125000e+02,-7.716415711911395192e-05,1.957176208496093750e+02,2.251531523139835463e-15,-1.305295118953636591e-13,-2.023052657023072243e-03,6.857761181890964508e-03,-2.981773344799876213e-03,2.323760883882641792e-03,-8.716888102455479330e-20,-1.517785020577118674e-18,5.000000000000000000e+00,-7.225188164738938212e-05,3.094439161941409111e-04,-1.710157812340185046e-04,1.475153403589501977e-04,-1.504243970552049042e-18,1.175419204342059853e-18
6.197388076782226562e+01,6.630262451171875000e+02,-1.341522729489952326e-04,2.027075958251953125e+02,-1.114353089513332729e-13,-2.944346155775434681e-14,-2.095304662361741066e-03,7.167205214500427246e-03,-3.152789082378149033e-03,2.471276093274354935e-03,-1.591412883888346513e-18,-3.423658420844529626e-19,5.000000000000000000e+00,-7.225188164738938212e-05,3.668226127047091722e-04,-2.283944777445867658e-04,2.048940223176032305e-04,1.809013393970807063e-18,-2.043070558942433529e-18
6.411090850830078125e+01,6.858892822265625000e+02,-2.059128746623173356e-04,2.096976013183593750e+02,7.330580234629277547e-14,-2.051475309072792186e-13,-2.167556434869766235e-03,7.534027565270662308e-03,-3.381183603778481483e-03,2.676170086488127708e-03,2.176004583836722655e-19,-2.385436478575068919e-18,5.000000000000000000e+00,-7.225188164738938212e-05,4.639113612938672304e-04,-3.254832408856600523e-04,3.019828000105917454e-04,-2.979217379647084931e-19,2.288508695167023966e-18
6.624794006347656250e+01,7.087534179687500000e+02,-1.381253823637962341e-03,2.166890563964843750e+02,4.843680998282105798e-14,-8.335781677003446799e-15,-2.239808440208435059e-03,7.997939363121986389e-03,-3.706666873767971992e-03,2.978153061121702194e-03,-8.032126019399062081e-20,-9.692769939751399098e-20,5.000000000000000000e+00,-7.225188164738938212e-05,5.928874015808105469e-04,-4.544592520687729120e-04,4.309588111937046051e-04,-7.559984896685718582e-20,-2.166193084398501487e-18
6.838497161865234375e+01,7.316169433593750000e+02,-1.933327876031398773e-03,2.236796875000000000e+02,6.797673182809202408e-14,-1.946283845893903575e-13,-2.312060212716460228e-03,8.590826764702796936e-03,-4.161125980317592621e-03,3.409111872315406799e-03,-1.559211156231963422e-19,-2.263120867806546440e-18,5.000000000000000000e+00,-7.225218723760917783e-05,7.704760646447539330e-04,-6.320475949905812740e-04,6.085471250116825104e-04,-8.490406696973313909e-20,1.124965426276964500e-18
7.052200317382812500e+01,7.544804077148437500e+02,-2.426646882668137550e-03,2.306702423095703125e+02,7.925628333965359373e-14,-9.787947497863838664e-14,-2.384312450885772705e-03,9.361302480101585388e-03,-4.793173633515834808e-03,4.017658997327089310e-03,-2.408251825929294813e-19,-1.138155441529581941e-18,5.000000000000000000e+00,-7.230570190586149693e-05,1.006788341328501701e-03,-8.683063788339495659e-04,8.448059670627117157e-04,-5.241052550287782543e-19,-1.965761018122308733e-18
7.265902709960937500e+01,7.773437500000000000e+02,-2.796923508867621422e-03,2.376606445312500000e+02,3.350251797989631242e-14,-2.667094789379070852e-13,-2.456618007272481918e-03,1.036809105426073074e-02,-5.661480128765106201e-03,4.862464964389801025e-03,-7.649304634711018779e-19,-3.103916459651890674e-18,5.000000000000000000e+00,-7.276025280589237809e-05,1.312699867412447929e-03,-1.173763419501483440e-03,1.150263007730245590e-03,2.403126666552704538e-19,2.558708689823542423e-18
7.479603576660156250e+01,8.002069702148437500e+02,-3.024270059540867805e-03,2.446508483886718750e+02,1.049072056980536460e-13,-4.598500196622591629e-14,-2.529378281906247139e-03,1.168079115450382233e-02,-6.835243664681911469e-03,6.012727972120046616e-03,-5.246177968158314241e-19,-5.452077181295599661e-19,5.000000000000000000e+00,-7.449441181961447001e-05,1.699918298982083797e-03,-1.559247728437185287e-03,1.535747200250625610e-03,1.046570042881801930e-19,-4.849581570578819511e-19
7.693304443359375000e+01,8.230700683593750000e+02,-3.112289821729063988e-03,2.516408843994140625e+02,1.086958417695869927e-13,-8.614732327017274316e-14,-2.603872679173946381e-03,1.338070910423994064e-02,-8.394490927457809448e-03,7.548475172370672226e-03,-4.199607602159085532e-19,-1.030165875187441917e-18,5.000000000000000000e+00,-7.893275324022397399e-05,2.180874114856123924e-03,-2.035764977335929871e-03,2.012264449149370193e-03,-1.383705660727173312e-18,-1.025158537349352164e-19
7.907004547119140625e+01,8.459330444335937500e+02,-3.087298944592475891e-03,2.586307678222656250e+02,7.302992710350383887e-14,-9.025514846128582236e-14,-2.682805527001619339e-03,1.556158345192670822e-02,-1.043025590479373932e-02,9.560739621520042419e-03,-1.803666498491264292e-18,-1.132681780621165418e-18,5.000000000000000000e+00,-8.799746865406632423e-05,2.768610604107379913e-03,-2.614436903968453407e-03,2.590936608612537384e-03,-3.642057211916892133e-18,2.449905074361073652e-18
1.468304538726806641e+01,5.853169555664062500e+02,2.486899575160350651e-14,9.270510101318359375e+01,-1.264832710817136510e-14,-2.539997190711702074e-14,-2.291200915351510048e-03,6.394114810973405838e-03,-2.514683641493320465e-03,1.077966298907995224e-03,-1.470735659419350159e-19,-2.953485083260267354e-19,5.000000000000000000e+00,-9.546669753035530448e-05,2.664214989636093378e-04,-1.047785335686057806e-04,4.491531217354349792e-05,-1.512905714788215644e-19,-8.874408235750923101e-19
1.529483890533447266e+01,6.097051391601562500e+02,1.257374629762275653e-12,9.656781005859375000e+01,-2.565886583337940313e-14,-1.017198817039079162e-13,-2.386667532846331596e-03,6.660535931587219238e-03,-2.619462087750434875e-03,1.122881541959941387e-03,-2.983641503454536515e-19,-1.182789383599907330e-18,5.000000000000000000e+00,-9.546669753035530448e-05,2.666282816790044308e-04,-1.049853235599584877e-04,4.512210216489620507e-05,-6.155367334591380462e-19,1.862971212508253611e-18
1.590663242340087891e+01,6.340933837890625000e+02,1.396592870150925592e-05,1.004305038452148438e+02,-7.843782589590786447e-14,5.849563455145867508e-14,-2.482134150341153145e-03,6.927164271473884583e-03,-2.724447520449757576e-03,1.168003655038774014e-03,-9.139008838045916976e-19,6.801818289083462811e-19,5.000000000000000000e+00,-9.546669753035530448e-05,2.682911581359803677e-04,-1.066482072928920388e-04,4.678498589782975614e-05,4.173169617312183654e-19,-1.098206753846333469e-18
1.651842498779296875e+01,6.584815673828125000e+02,-7.179382009780965745e-06,1.042932434082031250e+02,-4.130086911032816721e-14,-3.595014165373201787e-14,-2.577601000666618347e-03,7.195455487817525864e-03,-2.831095829606056213e-03,1.214788644574582577e-03,-4.965839220733733323e-19,-4.180249249379871879e-19,5.000000000000000000e+00,-9.546669753035530448e-05,2.737438771873712540e-04,-1.121009336202405393e-04,5.223770858719944954e-05,-3.814677294649944144e-19,2.479370488551131327e-18
1.713021850585937500e+01,6.828698120117187500e+02,-2.319821760465856642e-05,1.081559753417968750e+02,-7.216506580677573002e-14,1.772757152662327029e-13,-2.673067618161439896e-03,7.469199597835540771e-03,-2.943196566775441170e-03,1.267026411369442940e-03,-8.780517032371560312e-19,2.061345460215567570e-18,5.000000000000000000e+00,-9.546669753035530448e-05,2.863111440092325211e-04,-1.246681931661441922e-04,6.480496813310310245e-05,1.571496442689600989e-18,-2.291772129478698798e-18
1.774201202392578125e+01,7.072580566406250000e+02,-5.205576962907798588e-05,1.120187301635742188e+02,6.372623240734343053e-14,-1.981668816672041422e-14,-2.768534235656261444e-03,7.755510509014129639e-03,-3.067864803597331047e-03,1.331831328570842743e-03,6.934448428500215269e-19,-2.304266175643429435e-19,5.000000000000000000e+00,-9.549443348078057170e-05,3.102933114860206842e-04,-1.486226101405918598e-04,8.875939238350838423e-05,-1.052325320014701545e-18,1.116289232229472361e-18
1.835380554199218750e+01,7.316463012695312500e+02,-9.521491301711648703e-05,1.158815002441406250e+02,-2.332783116253556860e-14,7.617662062123567446e-14,-2.864028792828321457e-03,8.065803907811641693e-03,-3.216487355530261993e-03,1.420590677298605442e-03,-3.588804771646800179e-19,8.858626663639177024e-19,5.000000000000000000e+00,-9.620812488719820976e-05,3.515290736686438322e-04,-1.891446881927549839e-04,1.292814704356715083e-04,-7.087180607765654835e-19,-5.537044656829163818e-19
1.896559715270996094e+01,7.560345458984375000e+02,-1.520290970802307129e-04,1.197442855834960938e+02,-7.233376766481447451e-14,2.803110526897537036e-14,-2.960236975923180580e-03,8.417332544922828674e-03,-3.405632218345999718e-03,1.549872220493853092e-03,-1.067598486242457217e-18,3.321581748316071783e-19,5.000000000000000000e+00,-9.944956400431692600e-05,4.178964009042829275e-04,-2.522705763112753630e-04,1.924073585541918874e-04,8.469985029366057482e-20,-1.427439216700734731e-18
